0.000000000000000000e+00 0.000000000000000000e+00
3.150000000000000716e-02 1.103341773646083808e-06
6.150000000000003381e-02 8.374068712677605191e-06
9.150000000000005351e-02 2.648578432389137147e-05
1.215000000000000802e-01 6.046268280649612261e-05
1.515000000000001068e-01 1.158060899133161407e-04
1.815000000000001334e-01 1.921576360801347276e-04
2.115000000000001601e-01 2.975648495753322300e-04
2.415000000000001867e-01 4.258291051731299352e-04
2.715000000000001856e-01 5.843931335191992777e-04
3.015000000000002123e-01 7.655456737665326545e-04
3.315000000000002389e-01 9.705616099288978541e-04
3.615000000000002656e-01 1.195960821647559270e-03
3.915000000000002922e-01 1.432743123594734267e-03
4.215000000000003189e-01 1.683661246583032997e-03
4.515000000000003455e-01 1.932292858260343605e-03
4.815000000000003721e-01 2.183212931290398010e-03
5.114999999999999547e-01 2.419577238857587367e-03
5.414999999999988711e-01 2.642879861433132180e-03
5.714999999999977875e-01 2.842609849455706144e-03
6.029999999999966498e-01 3.020376024263096704e-03
6.344999999999955120e-01 3.165961638284588934e-03
6.659999999999943743e-01 3.265590120887787266e-03
6.974999999999932365e-01 3.329244972643996894e-03
7.289999999999920988e-01 3.342701155490269103e-03
7.604999999999909610e-01 3.317377657694240908e-03
7.919999999999898233e-01 3.252744729401479875e-03
8.234999999999886855e-01 3.149744374090334125e-03
8.549999999999875477e-01 3.025152925601356547e-03
8.864999999999864100e-01 2.868171821709513888e-03
9.179999999999852722e-01 2.710195846311574085e-03
9.494999999999841345e-01 2.535718505193661817e-03
9.809999999999829967e-01 2.369843918098822177e-03
1.012499999999982858e+00 2.209309858043964452e-03
1.043999999999984052e+00 2.062028653888226155e-03
1.075499999999985246e+00 1.943182502587189860e-03
1.106999999999986439e+00 1.834188127477160823e-03
1.138499999999987633e+00 1.770242978139162978e-03
1.169999999999988827e+00 1.716838131167843125e-03
1.201499999999990020e+00 1.710243091250328654e-03
1.232999999999991214e+00 1.713141774965184745e-03
1.264499999999992408e+00 1.752055544942375922e-03
1.295999999999993602e+00 1.804835896877987535e-03
1.327420737530268235e+00 1.872967824209524536e-03
1.357497645685189047e+00 1.952577144764751447e-03
1.387280162077196399e+00 2.033373244483757669e-03
1.417581581733899254e+00 2.129530330923127580e-03
1.447557222705067925e+00 2.212396845770851946e-03
1.477551281295975016e+00 2.303005658467401594e-03
1.507514123077883461e+00 2.362442673574611206e-03
1.537742727383721419e+00 2.421303894478490926e-03
1.567783401825806999e+00 2.439170917749049119e-03
1.597888458687410029e+00 2.447626178771539294e-03
1.627900527507492701e+00 2.406548488450939959e-03
1.657897335745777356e+00 2.359227231282642109e-03
1.687944229324205070e+00 2.263388999122185451e-03
1.717993720574505723e+00 2.154022139135756096e-03
1.748007216167595468e+00 2.003901510717697940e-03
1.778041205629963484e+00 1.844661080273625898e-03
1.808057378894574629e+00 1.648952407910350432e-03
1.838074194244881943e+00 1.448692695955692503e-03
1.868049077422776039e+00 1.236451544068185209e-03
1.898080832917676597e+00 1.027466433009538698e-03
1.928088041909264749e+00 8.351475679172892103e-04
1.958109063724342347e+00 6.543931738626796455e-04
1.988124615992578725e+00 4.975302581744984239e-04
2.018135812084067560e+00 3.547724401225944000e-04
2.048146643807021050e+00 2.533721469533680121e-04
2.078163090710201555e+00 1.612544189386432144e-04
2.108180152078396485e+00 1.214589847902524799e-04
2.138200491739813192e+00 9.844760707074777127e-05
2.168200991515103926e+00 1.219947998907225579e-04
2.198221683749104649e+00 1.601915877415563633e-04
2.228227318664101286e+00 2.377584044664378502e-04
2.258241464637835261e+00 3.299314840793572158e-04
2.288243813143880701e+00 4.429056068729127649e-04
2.318250914139067920e+00 5.772073771196268048e-04
2.348260585445128612e+00 7.150662056574875547e-04
2.378269878044815044e+00 8.658839436249681117e-04
2.408277824100947484e+00 1.014228712767289249e-03
2.438290674505775080e+00 1.166422410561808150e-03
2.468304446035454180e+00 1.294476342600723749e-03
2.498309581062390983e+00 1.414118188967514395e-03
2.528301801997749010e+00 1.505617131557107982e-03
2.558317357771504597e+00 1.577531489619259921e-03
2.588343556431575987e+00 1.629033649125195653e-03
2.618351615515830400e+00 1.644627247881123031e-03
2.648359674600084812e+00 1.628202471193501786e-03
2.678364311938796760e+00 1.571857448551346095e-03
2.708380597748796248e+00 1.480649291303353732e-03
2.738396883558795736e+00 1.346772011891594466e-03
2.768413169368795224e+00 1.192700250268217054e-03
2.798429455178794711e+00 1.019247905800516876e-03
2.828445740988794199e+00 8.297213223631876369e-04
2.858462026798793687e+00 6.376839257436620664e-04
2.888478312608793175e+00 4.348770531435791273e-04
2.918494437076951886e+00 2.306854530739896531e-04
2.948505192699721889e+00 3.668147378476947014e-05
2.978513897257567322e+00 -1.392408561526524912e-04
3.008522601815412756e+00 -2.943052405471566517e-04
3.038531306373258190e+00 -4.237280638815454047e-04
3.068540010931103623e+00 -5.285726821193272159e-04
3.098537535101510976e+00 -6.166931089991472452e-04
3.128550740529663088e+00 -6.737669469457273569e-04
3.158570382667439613e+00 -6.952691394461413613e-04
3.188581711205915603e+00 -6.816123854052659210e-04
3.218597442361634364e+00 -6.308156042458295436e-04
3.248608433971760689e+00 -5.468964900381970357e-04
3.278617755257810185e+00 -4.389007408962798088e-04
3.308627076543859680e+00 -3.064575539307866532e-04
3.338612614797713984e+00 -1.536837310416802604e-04
3.368611703736729801e+00 1.185641414072113478e-05
3.398621680601119355e+00 1.893791233362840745e-04
3.428625385391955493e+00 3.692535832300958341e-04
3.458649533280207855e+00 5.463159739040973585e-04
3.488665336308104159e+00 7.038515211048882109e-04
3.518687272311306735e+00 8.462905479310778734e-04
3.548701347790459426e+00 9.591736254143081375e-04
3.578732105634416349e+00 1.039617378423185424e-03
3.608738924588825725e+00 1.093937884814898337e-03
3.638733942621916739e+00 1.103220937979811035e-03
3.668754290974086008e+00 1.080010120806719617e-03
3.698770747683945537e+00 1.010103339961648935e-03
3.728776692412817173e+00 9.099765342032754226e-04
3.758775866092844531e+00 7.656978085570986326e-04
3.788787141540876036e+00 5.943303126400966557e-04
3.818789345061433416e+00 3.943602489489278365e-04
3.848802200705059295e+00 1.659256916535749706e-04
3.878800957193215826e+00 -6.584496026284313388e-05
3.908802896801798710e+00 -3.220220640064250933e-04
3.938813887205449227e+00 -5.712555119456992712e-04
3.968813678462480787e+00 -8.248679377721818097e-04
3.998819616662585119e+00 -1.056913611524164243e-03
4.028822127006275622e+00 -1.282497777260585168e-03
4.058836268732938457e+00 -1.474280046563355073e-03
4.088842550482018723e+00 -1.638421502547648392e-03
4.118854680243063449e+00 -1.762765878988926688e-03
4.148874605083511469e+00 -1.841253089824481780e-03
4.178904211631579990e+00 -1.882564601231883706e-03
4.208915123715232021e+00 -1.869735586780338918e-03
4.238924175481175283e+00 -1.818926583517932330e-03
4.268937087953875498e+00 -1.716474934371698888e-03
4.298946472940698982e+00 -1.603106681733553049e-03
4.328962138149622163e+00 -1.435996289214850783e-03
4.358977126287396864e+00 -1.266748705147549559e-03
4.388961140916125991e+00 -1.066465908883468001e-03
4.418975790322996033e+00 -8.700086196008055810e-04
4.448992267982663229e+00 -6.688169095611356391e-04
4.478995945705042558e+00 -4.766900584589379855e-04
4.509014006770588168e+00 -2.987011682907453921e-04
4.539027508036324932e+00 -1.434622470823074031e-04
4.569041117568453103e+00 -3.260640506513613610e-05
4.599048072925471686e+00 6.282834359186743010e-05
4.629067296146688548e+00 9.547289315307109776e-05
4.659088830103859102e+00 1.006807025029989744e-04
4.689071321452077612e+00 3.984680847223778972e-05
4.719086211262796482e+00 -4.411299970532214635e-05
4.749100207850002420e+00 -2.015696576175090801e-04
4.779104804895117908e+00 -3.631140502258155245e-04
4.809127371601769951e+00 -6.023442344025434821e-04
4.839128945281171212e+00 -8.521942184906206898e-04
4.869135171108939453e+00 -1.156068261717396132e-03
4.899149273173462049e+00 -1.458163859083859990e-03
4.929172406563052888e+00 -1.798499901479513495e-03
4.959180445863953679e+00 -2.127126177610026096e-03
4.989181823538014982e+00 -2.468872686794654128e-03
5.019191197981993646e+00 -2.774653636267521064e-03
5.049190968199217089e+00 -3.054356098688660801e-03
5.079199847230939646e+00 -3.304479060997226290e-03
5.109210439901661793e+00 -3.507780655717374768e-03
5.139219173184452316e+00 -3.649260844725812393e-03
5.169230040939141624e+00 -3.727873593252462817e-03
5.199240467344680816e+00 -3.761620191798085468e-03
5.229241313525614387e+00 -3.707707269552140781e-03
5.259240971134276244e+00 -3.598720300753541993e-03
5.289250504534837916e+00 -3.416212675778806680e-03
5.319254030423877566e+00 -3.204903486135621607e-03
5.349262640777328492e+00 -2.944244930064019664e-03
5.379267447264164836e+00 -2.671749551017179973e-03
5.409272885626872807e+00 -2.376211023825087337e-03
5.439279804346887737e+00 -2.095918689007155149e-03
5.469286430798760534e+00 -1.824923779545833047e-03
5.499282833303070106e+00 -1.559234689893507827e-03
5.529293323659427273e+00 -1.346370816220768003e-03
5.559307405477984076e+00 -1.164714664467083639e-03
5.589311772633926090e+00 -1.050036445076427821e-03
5.619310715403200263e+00 -9.627867073685716839e-04
5.649322207369774418e+00 -9.529567656730418166e-04
5.679331642272242853e+00 -9.790248255722915158e-04
5.709338730470641998e+00 -1.057547431687786907e-03
