0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000001624e-02 6.444404807058695197e-07
6.000000000000003941e-02 5.031814043904578730e-06
9.000000000000006606e-02 1.576418831231971401e-05
1.200000000000000927e-01 3.580129693081858137e-05
1.500000000000001055e-01 6.590913282811635332e-05
1.800000000000001321e-01 1.087574145659742574e-04
2.100000000000001588e-01 1.705925802934727612e-04
2.400000000000001854e-01 2.458373691709474988e-04
2.699999999999994627e-01 3.400914736555370947e-04
3.007499999999983520e-01 4.552485931119346768e-04
3.314999999999972413e-01 5.883184362465136317e-04
3.622499999999961307e-01 7.376056038319586195e-04
3.929999999999950200e-01 8.968278699694067326e-04
4.237499999999939093e-01 1.072116715502130328e-03
4.544999999999927986e-01 1.252275646620296980e-03
4.852499999999916880e-01 1.436169448895287639e-03
5.159999999999917986e-01 1.620311207370670912e-03
5.467499999999929639e-01 1.800011816387017466e-03
5.774999999999941291e-01 1.974796925340584989e-03
6.082499999999952944e-01 2.131473917503302114e-03
6.389999999999964597e-01 2.276509939123217471e-03
6.697499999999976250e-01 2.402149326140121111e-03
7.004999999999987903e-01 2.506528642438932836e-03
7.312499999999999556e-01 2.586902418195684977e-03
7.620000000000011209e-01 2.638530759465553856e-03
7.927500000000022862e-01 2.670632562478362972e-03
8.235000000000034515e-01 2.671096493176537776e-03
8.542500000000046168e-01 2.650436873454206036e-03
8.850000000000057820e-01 2.603043493504110170e-03
9.157500000000069473e-01 2.538519051681743018e-03
9.465000000000081126e-01 2.454953995679606208e-03
9.772500000000092779e-01 2.351579909601947058e-03
1.008000000000010443e+00 2.242325788308968323e-03
1.038750000000011608e+00 2.118563943245835995e-03
1.069500000000012774e+00 1.998438792699381780e-03
1.100250000000013939e+00 1.866260941301615874e-03
1.131000000000015104e+00 1.746072364786936323e-03
1.161750000000016270e+00 1.623712840569502269e-03
1.192500000000017435e+00 1.513238302639123914e-03
1.223250000000018600e+00 1.408201420707907731e-03
1.254000000000019766e+00 1.313426049171671208e-03
1.284750000000020931e+00 1.236273120827580336e-03
1.315500000000022096e+00 1.163685735467985581e-03
1.346250000000023261e+00 1.113416769574353997e-03
1.377000000000024427e+00 1.064452297137712024e-03
1.407750000000025592e+00 1.041988643515792288e-03
1.438500000000026757e+00 1.016917192029543953e-03
1.469250000000027923e+00 1.013683623322342124e-03
1.500000000000029088e+00 1.009502392408518235e-03
1.530750000000030253e+00 1.021675974413533902e-03
1.561500000000031418e+00 1.033331368722791195e-03
1.592250000000032584e+00 1.049221924975096438e-03
1.623000000000033749e+00 1.069140266153388065e-03
1.653750000000034914e+00 1.084112416630089726e-03
1.684500000000036080e+00 1.103837323915678875e-03
1.715250000000037245e+00 1.107997831791297620e-03
1.746000000000038410e+00 1.119350550571621790e-03
1.776750000000039575e+00 1.111213762591966355e-03
1.807500000000040741e+00 1.106636143889955324e-03
1.838250000000041906e+00 1.080667444675699690e-03
1.869000000000043071e+00 1.056169484743416011e-03
1.899750000000044237e+00 1.015792590109763742e-03
1.930500000000045402e+00 9.686027682254142119e-04
1.961250000000046567e+00 9.120429144098408762e-04
1.992000000000047732e+00 8.435911834606436843e-04
2.022750000000048676e+00 7.766799118326640165e-04
2.053500000000049841e+00 6.932411900706584706e-04
2.084250000000051006e+00 6.171941237639381713e-04
2.115000000000052172e+00 5.282116463893044966e-04
2.145750000000053337e+00 4.505023080752740359e-04
2.176500000000054502e+00 3.654770177027173955e-04
2.207250000000055667e+00 2.877369971999349562e-04
2.238000000000056833e+00 2.158901705142109541e-04
2.268750000000057998e+00 1.474616850619768081e-04
2.299500000000059163e+00 9.408990467969948054e-05
2.330250000000060329e+00 4.011453799404924203e-05
2.360250000000061465e+00 7.644476781439471803e-06
2.390250000000062602e+00 -2.237747977507245653e-05
2.420250000000063739e+00 -3.507716483141799487e-05
2.450250000000064876e+00 -4.207248214608166518e-05
2.480250000000066013e+00 -3.714318125275913268e-05
2.510250000000067150e+00 -1.879894136132800517e-05
2.540250000000068287e+00 3.384360745123524040e-06
2.570250000000069424e+00 3.886711183110108019e-05
2.600250000000070560e+00 7.496539041259821711e-05
2.630250000000071697e+00 1.248708422651232763e-04
2.660250000000072834e+00 1.727205650250058545e-04
2.690250000000073971e+00 2.234706917896666755e-04
2.720250000000075108e+00 2.733252731569854642e-04
2.750250000000076245e+00 3.205510628194448782e-04
2.780250000000077382e+00 3.674305324384002512e-04
2.810250000000078519e+00 4.044741070780826105e-04
2.840250000000079655e+00 4.372212509192623716e-04
2.870250000000080792e+00 4.602474756651367275e-04
2.900250000000081929e+00 4.764609912141975828e-04
2.930250000000083066e+00 4.813588403821444971e-04
2.960250000000084203e+00 4.744756879377751320e-04
2.990250000000085340e+00 4.590855490867331396e-04
3.020250000000086477e+00 4.331270859687154384e-04
3.050250000000087613e+00 3.966163165102539042e-04
3.080250000000088750e+00 3.508005975403417670e-04
3.110250000000089887e+00 2.969474986183755802e-04
3.140250000000091024e+00 2.342824405694154673e-04
3.170250000000092161e+00 1.652510511357363997e-04
3.200250000000093298e+00 9.156942614976048926e-05
3.230250000000094435e+00 1.596542454281867253e-05
3.260250000000095572e+00 -6.209577128748697012e-05
3.290250000000096708e+00 -1.402185127677097539e-04
3.320250000000097845e+00 -2.164282661393465452e-04
3.350250000000098982e+00 -2.900450048096618974e-04
3.380250000000100119e+00 -3.566119483355106564e-04
3.410250000000101256e+00 -4.181190268227224279e-04
3.440250000000102393e+00 -4.673891265670445175e-04
3.470250000000103530e+00 -5.088376354534158465e-04
3.500250000000104666e+00 -5.384819373803720506e-04
3.530250000000105803e+00 -5.569805661283185917e-04
3.560250000000106940e+00 -5.671487479372603691e-04
3.590250000000108077e+00 -5.629450458617631971e-04
3.620250000000109214e+00 -5.515043591195404986e-04
3.650250000000110351e+00 -5.234446189761296541e-04
3.680250000000111488e+00 -4.904427338185403341e-04
3.710250000000112625e+00 -4.492989073416254922e-04
3.740250000000113761e+00 -4.030851915196037452e-04
3.770250000000114898e+00 -3.555950205600916063e-04
3.800250000000116035e+00 -3.011405630872116576e-04
