9.424777960769370813e-03 1.681478106272298333e-08
1.884955592153876244e-02 1.368495644899087866e-07
2.827433388230847500e-02 5.241405320378135140e-07
3.769911184307766366e-02 1.313835350839526049e-06
4.712388980384644988e-02 2.497075259658575658e-06
5.654866776461618672e-02 4.018326093863012885e-06
6.597344572538518803e-02 5.966779196117200256e-06
7.539822368615398118e-02 8.669530110966036760e-06
8.482300164692495315e-02 1.245263623076897497e-05
9.424777960769414875e-02 1.727976688825179694e-05
1.036725575684642464e-01 2.287116125568639763e-05
1.130973355292342608e-01 2.910094536098926474e-05
1.225221134900025960e-01 3.628848543280285724e-05
1.319468914507720692e-01 4.502255396332681989e-05
1.413716694115416117e-01 5.548128712758281775e-05
1.507964473723105159e-01 6.727333504813988517e-05
1.602212253330813629e-01 7.994311390977250071e-05
1.696460032938492124e-01 9.353466411922769933e-05
1.790707812546207534e-01 1.087491868104999561e-04
1.884955592153873261e-01 1.261560139032676055e-04
1.979203371761550923e-01 1.455236218095641207e-04
2.073451151369239687e-01 1.661576229138838874e-04
2.167698930976936778e-01 1.876356843020183856e-04
2.261946710584648856e-01 2.104403338458508369e-04
2.356194490192357049e-01 2.354707602781105891e-04
2.450442269800064965e-01 2.629132757932816939e-04
2.544690049407756782e-01 2.921123795848508268e-04
2.638937829015469139e-01 3.222199484155860829e-04
2.733185608623175944e-01 3.531903992454153447e-04
2.827433388230864986e-01 3.859548137295016257e-04
2.921681167838534043e-01 4.211878867824299356e-04
3.015928947446276376e-01 4.585793637595432948e-04
3.110176727053950430e-01 4.971160390533059742e-04
3.204424506661616712e-01 5.361115492083461500e-04
3.298672286269344611e-01 5.761408485447134945e-04
3.392920065877019775e-01 6.182087797361952896e-04
3.487167845484777096e-01 6.625465144581688505e-04
3.581415625092477240e-01 7.083458957303658378e-04
3.675663404700147407e-01 7.544227888621219281e-04
3.769911184307854213e-01 8.006736104047108360e-04
3.864158963915594325e-01 8.480798487561476764e-04
3.958406743523277260e-01 8.974070618996165313e-04
4.052654523130924669e-01 9.484046053272373591e-04
4.146902302738617041e-01 9.997811226715486339e-04
4.241150082346307193e-01 1.050658832604474402e-03
4.335397861953992904e-01 1.101555468527761882e-03
4.429645641561724689e-01 1.153496928029604501e-03
4.523893421169395967e-01 1.206950405149761867e-03
4.618141200777079458e-01 1.261036964887526316e-03
4.712388980384715209e-01 1.314353969560195026e-03
4.806636759992322649e-01 1.366646713495490344e-03
4.900884539600035561e-01 1.418734645312240547e-03
4.995132319207697957e-01 1.471628725243229619e-03
5.089380098815364795e-01 1.525264083494185874e-03
5.183627878422999435e-01 1.578249463915918152e-03
5.277875658030620754e-01 1.629580687978209605e-03
5.372123437638269827e-01 1.679438549784785517e-03
5.466371217245941105e-01 1.728906078758267375e-03
5.560618996853677887e-01 1.778787704396587706e-03
5.654866776461358047e-01 1.828288392271679294e-03
5.749114556069047088e-01 1.876039100938021098e-03
5.843362335676884900e-01 1.921416296503009437e-03
5.937610115284517320e-01 1.965015548330291840e-03
6.031857894892154182e-01 2.008164054739823134e-03
6.126105674499847664e-01 2.051021442834882139e-03
6.220353454107605540e-01 2.092449297669456924e-03
6.314601233715304573e-01 2.131226922036967564e-03
6.408849013322988064e-01 2.167063159892378740e-03
6.503096792930679326e-01 2.201181083427488413e-03
6.597344572538232921e-01 2.234646618927453848e-03
6.691592352146011891e-01 2.267119727493291468e-03
6.785840131753725357e-01 2.297338450005003210e-03
6.880087911361488784e-01 2.324092208515461232e-03
6.974335690969264423e-01 2.347819688080339789e-03
7.068583470576991212e-01 2.369974501666257966e-03
7.162831250184769072e-01 2.391261073876143044e-03
7.257079029792453673e-01 2.411115404899105696e-03
7.351326809400091644e-01 2.427891598503887239e-03
7.445574589007772914e-01 2.440858677347592688e-03
7.539822368615494153e-01 2.451019018537432467e-03
